entity_name,category,category_uuid,usd,btc,txs,usd_in,btc_in,txs_in
CyberBTC,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,224.63,0.01171502,19,224.63,0.01171502,19
CyberBTC,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,6801267.81,261.82325071,114,6801267.81,261.82325071,114
CyberBTC,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,35687.42,0.98594439,95,35687.42,0.98594439,95
CyberBTC,UNKNOWN,,79043549.52,2651.53666489,5510,79043549.52,2651.53666489,5510
CybexDEX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,74492.62,1.50438656,32,168947.55,3.59194816,96
CybexDEX,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,31889.06,0.73984,16,31889.06,0.73984,16
CybexDEX,UNKNOWN,,73738.24,3.15712,16,73738.24,3.15712,16
Dacxi,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1546326.12,42.19654472,1177,3140815.34,81.56569685,3795
Dacxi,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,11197.06,0.31990211,88,11197.06,0.31990211,88
Dacxi,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,10667.1,0.26104628,132,10667.1,0.26104628,132
Dacxi,UNKNOWN,,24020005.82,698.60945638,8041,24020005.82,698.60945638,8041
DCoin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,13709474.7,351.80829724,3689,64828553.91,1846.06680602,8466
DCoin,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,29992.14,0.69375674,34,29992.14,0.69375674,34
DCoin,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,6260.39,0.17,17,6260.39,0.17,17
DCoin,UNKNOWN,,2845224.25,84.39967288,1054,2845224.25,84.39967288,1054
DecentralizedHedgeFund,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2006781.86,52.33430566,354,2934170.93,75.46237735,1930
DecentralizedHedgeFund,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,2758.06,0.05390472,3,2758.06,0.05390472,3
DecentralizedHedgeFund,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,231345.89,5.74102444,315,231345.89,5.74102444,315
DecentralizedHedgeFund,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,818,0.03925596,8,818,0.03925596,8
DecentralizedHedgeFund,UNKNOWN,,28431080.6,701.58938889,5424,28431080.6,701.58938889,5424
Decoin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,835807.37,18.89004784,608,1865328.52,53.93210768,1920
Decoin,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,9589.99,0.156976,16,9589.99,0.156976,16
Decoin,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,3704.82,0.08904,32,3704.82,0.08904,32
Decoin,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2644.54,0.0896,48,2644.54,0.0896,48
Decoin,UNKNOWN,,3699368.83,90.36045264,768,3699368.83,90.36045264,768
Decrypto.la,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,4265263.8,208.4268264,330,9280132.81,453.9297426,450
Decrypto.la,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,8656.05,0.41762535,45,8656.05,0.41762535,45
Decrypto.la,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,6117.49,0.159,90,6117.49,0.159,90
Decrypto.la,UNKNOWN,,15251238.56,530.1776157,330,15251238.56,530.1776157,330
DeCurret,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2271.71,0.055,154,5890638.77,205.92654984,990
DeCurret,UNKNOWN,,261472386.39,8450.53069366,2024,261472386.39,8450.53069366,2024
DeltaExchange,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,129535176.93,3296.47458609,7939,583317647.75,19672.25438548,25245
DeltaExchange,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,442842.49,11.01794123,255,442842.49,11.01794123,255
DeltaExchange,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,36900.91,1.50377988,68,36900.91,1.50377988,68
DeltaExchange,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,541535.25,18.94423203,901,541535.25,18.94423203,901
DeltaExchange,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,19907.81,0.57569327,289,19907.81,0.57569327,289
DeltaExchange,UNKNOWN,,236140958.3,4752.59945494,7990,236140958.3,4752.59945494,7990
DemocraticAxe,UNKNOWN,,23336.3,0.79612765,2,23336.3,0.79612765,2
Deribit,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,7023229.51,176.39375338,68,7023229.51,176.39375338,68
Deribit,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,3318.29,0.08551,34,3318.29,0.08551,34
Deribit,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,17775795203.99,585750.06625833,127976,32653429533.48,1171722.32872846,236997
Deribit,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,10686.8,0.3965063,51,10686.8,0.3965063,51
Deribit,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,17394685.89,382.66313064,952,17394685.89,382.66313064,952
Deribit,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,24085.31,0.408,17,24085.31,0.408,17
Deribit,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,20846838.95,974.88762904,136,20846838.95,974.88762904,136
Deribit,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,997.46,0.051,17,997.46,0.051,17
Deribit,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,3691192597.8,115252.21183352,4930,3691192597.8,115252.21183352,4930
Deribit,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,95839.4,2.62877783,408,95839.4,2.62877783,408
Deribit,UNKNOWN,,78500543496.67,2797415.51411516,117011,78500543496.67,2797415.51411516,117011
Deriv,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,44225.38,1.38929374,239,44225.38,1.38929374,239
Deriv,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,79.86,0.00173725,3,79.86,0.00173725,3
Deriv,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,13563878.09,435.34051365,12049,84905112.13,2767.11621173,14587
Deriv,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,8113.63,0.32631314,32,8113.63,0.32631314,32
Deriv,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,284542.99,9.62252934,654,284542.99,9.62252934,654
Deriv,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,103154.73,3.29864054,262,103154.73,3.29864054,262
Deriv,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1055617.18,34.14340787,1330,1055617.18,34.14340787,1330
Deriv,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,19656.67,0.77191319,145,19656.67,0.77191319,145
Deriv,UNKNOWN,,32097509.86,1041.5311207,1536,32097509.86,1041.5311207,1536
DexTrade,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,364870.98,5.70999434,34,364870.98,5.70999434,34
DexTrade,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,24730695.72,571.95816192,7055,29200086.78,685.37486688,14059
DexTrade,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,72247.27,1.7085323,221,72247.27,1.7085323,221
DexTrade,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,4527.99,0.08753708,51,4527.99,0.08753708,51
DexTrade,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,258118.23,5.71863595,476,258118.23,5.71863595,476
DexTrade,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,11050.27,0.33421218,170,11050.27,0.33421218,170
DexTrade,UNKNOWN,,38975055.1,1164.66623059,14654,38975055.1,1164.66623059,14654
DIFX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,3299307.94,137.73344626,32,16693001.92,737.03592912,132
DIFX,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,3298.3,0.1565952,4,3298.3,0.1565952,4
DIFX,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,219.26,0.0082,8,219.26,0.0082,8
DIFX,UNKNOWN,,7343052.35,340.8054528,58,7343052.35,340.8054528,58
DigiFinex,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,34039.11,0.63662689,92,34039.11,0.63662689,92
DigiFinex,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,2437.2,0.07797,46,2437.2,0.07797,46
DigiFinex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,181085902.55,4357.88504371,29440,29868320160.39,706340.09701886,90620
DigiFinex,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,15434.42,0.67861546,207,15434.42,0.67861546,207
DigiFinex,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,748716.94,22.18524409,1035,748716.94,22.18524409,1035
DigiFinex,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,252701.5,6.36391531,69,252701.5,6.36391531,69
DigiFinex,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1148998.68,30.99800045,8280,1148998.68,30.99800045,8280
DigiFinex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,239495.92,4.60170568,552,239495.92,4.60170568,552
DigiFinex,UNKNOWN,,78479209.94,2595.00638994,23460,78479209.94,2595.00638994,23460
Digitex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,85615.93,1.95434043,57,930953.21,20.41254408,183
Digitex,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,89.91,0.00177,3,89.91,0.00177,3
Digitex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1424.72,0.0345,27,1424.72,0.0345,27
Digitex,UNKNOWN,,44049.15,1.11349164,39,44049.15,1.11349164,39
DmmBitcoin,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,212138.46,5.7068,242,212138.46,5.7068,242
DmmBitcoin,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,196580.42,7.8628,1034,196580.42,7.8628,1034
DmmBitcoin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,300240253.78,8392.24724756,67276,12130414432.22,576202.2273271,86900
DmmBitcoin,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1261585.51,28.05801218,1826,1261585.51,28.05801218,1826
DmmBitcoin,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,27433.69,0.6842,132,27433.69,0.6842,132
DmmBitcoin,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,4838498.41,145.5036,1430,4838498.41,145.5036,1430
DmmBitcoin,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,1079708.82,30.67256742,440,1079708.82,30.67256742,440
DmmBitcoin,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,131977.69,5.511,176,131977.69,5.511,176
DmmBitcoin,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,38392.37,1.9734,22,38392.37,1.9734,22
DmmBitcoin,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,8871140.52,256.20897698,4246,8871140.52,256.20897698,4246
DmmBitcoin,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,5054143.23,147.00553868,6028,5054143.23,147.00553868,6028
DmmBitcoin,UNKNOWN,,3276848359.72,87585.54059046,12166,3276848359.72,87585.54059046,12166
DragonEx,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,294629.32,12.53850129,105,294629.32,12.53850129,105
DragonEx,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3673.84,0.084,84,3673.84,0.084,84
DragonEx,UNKNOWN,,44511.08,1.36443237,147,44511.08,1.36443237,147
DuckDice,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,37.51,0.00086168,2,37.51,0.00086168,2
DuckDice,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,292.26,0.00449894,2,292.26,0.00449894,2
DuckDice,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,4037187.87,132.25879952,5340,4037187.87,132.25879952,5340
DuckDice,faucet,f88c4c8e-a9b6-11ea-b6eb-0adaa880d7fe,40.41,0.00201012,2,40.41,0.00201012,2
DuckDice,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,313033.24,9.62460448,768,903817.01,27.25465172,2064
DuckDice,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,99536.97,2.89443928,452,99536.97,2.89443928,452
DuckDice,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,5249.26,0.21478044,8,5249.26,0.21478044,8
DuckDice,malware,f88c4ec2-a9b6-11ea-b6eb-0adaa880d7fe,1420.69,0.06460636,4,1420.69,0.06460636,4
DuckDice,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,2235.1,0.0714054,8,2235.1,0.0714054,8
DuckDice,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,3312.86,0.0538498,6,3312.86,0.0538498,6
DuckDice,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,121044.94,3.09070184,352,121044.94,3.09070184,352
DuckDice,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,597.18,0.02320222,12,597.18,0.02320222,12
DuckDice,UNKNOWN,,5515452.13,177.07637006,12302,5515452.13,177.07637006,12302
Duelbits,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,92.89,0.00492864,2,92.89,0.00492864,2
Duelbits,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,2680.33,0.06178136,28,2680.33,0.06178136,28
Duelbits,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,6099.16,0.18464038,50,6099.16,0.18464038,50
Duelbits,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,37234809.88,1232.05540786,54088,37234809.88,1232.05540786,54088
Duelbits,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,501947.57,18.312103,1190,8671572.08,305.2402116,9550
Duelbits,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,203325.52,5.63674028,172,203325.52,5.63674028,172
Duelbits,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,373741.46,14.12269484,570,373741.46,14.12269484,570
Duelbits,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,22611.83,0.45836664,8,22611.83,0.45836664,8
Duelbits,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,3870.83,0.15913006,6,3870.83,0.15913006,6
Duelbits,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,608805.09,14.73737278,1830,608805.09,14.73737278,1830
Duelbits,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,22931.96,0.71820314,38,22931.96,0.71820314,38
Duelbits,UNKNOWN,,83431722.25,2755.4297265,41268,83431722.25,2755.4297265,41268
eBitpoint,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,4054.36,0.1514544,70,4054.36,0.1514544,70
eBitpoint,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,4104.53,0.0761126,90,4104.53,0.0761126,90
eBitpoint,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2311724.58,80.4646479,2260,7107105.33,299.550206,5800
eBitpoint,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,3041.14,0.0856246,100,3041.14,0.0856246,100
eBitpoint,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,6493.2,0.1848904,110,6493.2,0.1848904,110
eBitpoint,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,4241.77,0.0887688,50,4241.77,0.0887688,50
eBitpoint,UNKNOWN,,2363990.4,84.9288691,5360,2363990.4,84.9288691,5360
Ebonex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,1226957.02,53.17178442,138
Ebonex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,249.44,0.012,10,249.44,0.012,10
Ebonex,UNKNOWN,,1240789.41,59.0282777,126,1240789.41,59.0282777,126
eBuyExchange,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,76.93,0.00262268,2,76.93,0.00262268,2
eBuyExchange,UNKNOWN,,260.55,0.00572654,8,260.55,0.00572654,8
EcumenicalExpertMining,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,13428.39,0.30685134,22,13428.39,0.30685134,22
EcumenicalExpertMining,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,778.98,0.01763694,2
EcumenicalExpertMining,UNKNOWN,,17851.85,0.41695786,46,17851.85,0.41695786,46
Eidoo,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1636.07,0.04163698,28,1636.07,0.04163698,28
Eidoo,UNKNOWN,,5.24,0.00014112,14,5.24,0.00014112,14
Elegro,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,69736.48,1.8179914,28,372970.12,17.39922662,96
Elegro,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,16.11,0.00077414,2,16.11,0.00077414,2
Elegro,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,147.46,0.00376,2,147.46,0.00376,2
Elegro,UNKNOWN,,628924.72,22.85849508,36,628924.72,22.85849508,36
Emirex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,160894.11,4.69572128,192,438545.46,12.11508064,912
Emirex,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1530.53,0.03599216,32,1530.53,0.03599216,32
Emirex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1577.68,0.0336,16,1577.68,0.0336,16
Emirex,UNKNOWN,,2844601.86,85.0477464,1184,2844601.86,85.0477464,1184
eMoney,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,2172.73,0.05682854,4,2172.73,0.05682854,4
eMoney,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,692.45,0.01288824,6,692.45,0.01288824,6
eMoney,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,16232585.37,480.22395498,908,16232585.37,480.22395498,908
eMoney,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,20777.85,0.96760944,88,20777.85,0.96760944,88
eMoney,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,7419.88,0.1507547,20,7419.88,0.1507547,20
eMoney,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,193.67,0.01018472,2,193.67,0.01018472,2
eMoney,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,328.64,0.01620506,2,328.64,0.01620506,2
eMoney,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,406945.85,10.04889594,252,406945.85,10.04889594,252
eMoney,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,13296.75,0.38254762,30,100336.22,3.6335592,92
eMoney,UNKNOWN,,3602092.5,124.17758122,5464,3602092.5,124.17758122,5464
EnigmaSecurities,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,5892340.92,177.7967406,35,5892340.92,177.7967406,35
EnigmaSecurities,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,105626392.58,3959.11315449,208,105626392.58,3959.11315449,208
EnigmaSecurities,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,28874229.46,654.01064384,46,2139979529.74,62224.13740784,2177
EnigmaSecurities,UNKNOWN,,1553611580.47,47638.26948157,1842,1553611580.47,47638.26948157,1842
Eobot,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,194.93,0.0064,16,215.58,0.00707808,32
Eo.trade,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,144929.8,3.15190004,74,238323.77,5.22321736,116
Eo.trade,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,689.1,0.02060478,4,689.1,0.02060478,4
Eo.trade,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,953.66,0.02628524,18,953.66,0.02628524,18
Eo.trade,UNKNOWN,,1876006.32,61.82434578,206,1876006.32,61.82434578,206
Eqonex,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,182945107.73,5238.4648,2220,2370229978.25,71204.5888276,7390
Eqonex,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,87800.77,4.04,10,87800.77,4.04,10
Eqonex,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,4474437.78,120,40,4474437.78,120,40
Eqonex,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3221.68,0.08901,70,3221.68,0.08901,70
Eqonex,UNKNOWN,,119752831.99,3842.9224329,2500,119752831.99,3842.9224329,2500
Etoro,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2166896.65,74.82911598,954,24227582824.5,702541.8940986,211212
Etoro,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,4370.74,0.147348,18,4370.74,0.147348,18
Etoro,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,191307.41,7.02244134,306,191307.41,7.02244134,306
Etoro,UNKNOWN,,2520237078.52,68588.98276914,218268,2520237078.52,68588.98276914,218268
eToroX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,12884324.86,548.4384,252,12884324.86,548.4384,252
eToroX,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,15563.91,0.3942,18,15563.91,0.3942,18
eToroX,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,15844.38,0.70753842,54
eToroX,UNKNOWN,,120945677.71,4793.37992172,576,120945677.71,4793.37992172,576
Exbitron,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1262619.79,51.94270835,1780,1313894.61,54.16620745,1820
Exbitron,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,4926.26,0.14511,10,4926.26,0.14511,10
Exbitron,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,7040.18,0.257951,25,7040.18,0.257951,25
Exbitron,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,3979.05,0.11257,20,3979.05,0.11257,20
Exbitron,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,31761.15,1.1656999,125,31761.15,1.1656999,125
Exbitron,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,366.7,0.01246,5,366.7,0.01246,5
Exbitron,UNKNOWN,,833896.83,31.8366642,1025,833896.83,31.8366642,1025
ExchangeKey,UNKNOWN,,1534.38,0.02499232,2,1534.38,0.02499232,2
Exchanger,UNKNOWN,,326635,14.67666389,34,326635,14.67666389,34
Excoino,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,120978.79,1.95054228,24
Excoino,UNKNOWN,,1287678.18,21.15342332,266,1287678.18,21.15342332,266
ExMarkets,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,11529228.55,258.128,357,14121277.02,318.16162881,1751
ExMarkets,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,16567.68,0.459,85,16567.68,0.459,85
ExMarkets,UNKNOWN,,29861506.72,660.55725963,2074,29861506.72,660.55725963,2074
Exmo.com,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,22188.9,0.461462,100,22188.9,0.461462,100
Exmo.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,257658023.57,9069.0407492,4940,302004691.68,10503.0244806,9020
Exmo.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,2141982.25,60.3740484,980,2141982.25,60.3740484,980
Exmo.com,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,112165.64,2.5603128,40,112165.64,2.5603128,40
Exmo.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,491592.11,12.620974,260,491592.11,12.620974,260
Exmo.com,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,470772.94,15.2850638,640,470772.94,15.2850638,640
Exmo.com,UNKNOWN,,2602040861.16,76436.5575612,44100,2602040861.16,76436.5575612,44100
ExMoney,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,7837.93,0.17503008,128,7837.93,0.17503008,128
ExMoney,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,34446.32,1.40020416,240,70903.66,2.38448848,2832
ExMoney,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,4507.15,0.12616176,96,4507.15,0.12616176,96
ExMoney,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1135.45,0.0577144,16,1135.45,0.0577144,16
ExMoney,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,2105.55,0.04656288,48,2105.55,0.04656288,48
ExMoney,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,409.02,0.02135392,16,409.02,0.02135392,16
ExMoney,UNKNOWN,,174950.94,5.5196008,2208,174950.94,5.5196008,2208
ExpertOption,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,12514486.73,372.55719456,1824,12535347.18,373.542052,1936
ExpertOption,UNKNOWN,,634065.72,28.04560656,640,634065.72,28.04560656,640
Exrates,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2768.83,0.05207627,34,2768.83,0.05207627,34
Exrates,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,4836.49,0.11346106,17,4836.49,0.11346106,17
Exrates,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,896.96,0.02199681,34,896.96,0.02199681,34
Exrates,UNKNOWN,,45549.19,0.95227557,153,45549.19,0.95227557,153
Exscudo,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,17561175.67,444.82601688,2394,83955857.1,1837.0121007,8463
Exscudo,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1586.56,0.03370437,42,1586.56,0.03370437,42
Exscudo,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,60226.11,1.41668163,378,60226.11,1.41668163,378
Exscudo,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1720.3,0.06890163,63,1720.3,0.06890163,63
Exscudo,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,142952.96,6.2958,21,142952.96,6.2958,21
Exscudo,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,225.35,0.00941535,21,225.35,0.00941535,21
Exscudo,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,13233.95,0.34248774,273,13233.95,0.34248774,273
Exscudo,UNKNOWN,,17230714.8,343.31928225,2940,17230714.8,343.31928225,2940
Fairdesk,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,29725.94,1.53302396,20,3513607.23,178.90304352,80
