entity_name,category,category_uuid,usd,btc,txs,usd_in,btc_in,txs_in
BITPoint,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,752017.53,17.04035432,418,752017.53,17.04035432,418
BITPoint,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,2007427.55,71.7515964,1144,2007427.55,71.7515964,1144
BITPoint,UNKNOWN,,1621787607.42,44581.14960332,87912,1621787607.42,44581.14960332,87912
BitpointLatam,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,27307.18,1.38063345,180,54535.67,2.4843354,315
BitpointLatam,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1618.16,0.0769791,45,1618.16,0.0769791,45
BitpointLatam,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,7412.61,0.19671,105,7412.61,0.19671,105
BitpointLatam,UNKNOWN,,1020500.29,48.2480376,3270,1020500.29,48.2480376,3270
BitPreco,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,2266.97,0.06110754,13,2266.97,0.06110754,13
BitPreco,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,2498976737.51,77441.50927448,23764,19349194077.78,570984.6858586,209001
BitPreco,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,39201.04,1.69227981,221,39201.04,1.69227981,221
BitPreco,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,98209.22,2.57723674,247,98209.22,2.57723674,247
BitPreco,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,902756.79,28.24439059,5122,902756.79,28.24439059,5122
BitPreco,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,245521860.35,6152.50101284,2587,245521860.35,6152.50101284,2587
BitPreco,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,738.56,0.01460342,13,738.56,0.01460342,13
BitPreco,UNKNOWN,,5037898309.91,151069.5806841,167258,5037898309.91,151069.5806841,167258
BitQuick.co,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,10484.7,0.15523285,19,22790.23,0.47734536,38
BitQuick.co,UNKNOWN,,1132180.08,22.5590401,418,1132180.08,22.5590401,418
Bitrefill,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,53.24,0.001566,6,53.24,0.001566,6
Bitrefill,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,386.95,0.00730122,6,386.95,0.00730122,6
Bitrefill,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,649664.06,14.61096996,2154,649664.06,14.61096996,2154
Bitrefill,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,12037.7,0.35521278,45,12037.7,0.35521278,45
Bitrefill,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,5981.04,0.15184113,36,5981.04,0.15184113,36
Bitrefill,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,16393.67,0.38454852,150,16393.67,0.38454852,150
Bitrefill,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,55049.3,1.42702185,591,55049.3,1.42702185,591
Bitrefill,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,2745.07,0.05301105,9,2745.07,0.05301105,9
Bitrefill,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,11880.64,0.259428,48,11880.64,0.259428,48
Bitrefill,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3572.97,0.08073429,9,3572.97,0.08073429,9
Bitrefill,UNKNOWN,,3024741.94,79.96895667,37875,3024741.94,79.96895667,37875
Bitrota,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1285.14,0.022508,17,1285.14,0.022508,17
Bitrue,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,673556.81,17.14734522,954,673556.81,17.14734522,954
Bitrue,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,719.15,0.014652,18,719.15,0.014652,18
Bitrue,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,49565.5,1.57184406,54,49565.5,1.57184406,54
Bitrue,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,494359412.33,12640.62247902,163980,2637736852.25,67206.8373291,494748
Bitrue,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,5474668.88,235.78430202,3240,5474668.88,235.78430202,3240
Bitrue,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,3984395.37,175.1463765,558,3984395.37,175.1463765,558
Bitrue,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,729642.89,18.46000026,900,729642.89,18.46000026,900
Bitrue,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,2026715.31,57.09091482,20430,2026715.31,57.09091482,20430
Bitrue,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,42951.9,1.12482954,90,42951.9,1.12482954,90
Bitrue,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,10515491.63,301.73989662,23832,10515491.63,301.73989662,23832
Bitrue,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,59630.32,1.61405928,288,59630.32,1.61405928,288
Bitrue,UNKNOWN,,1217991380.71,33360.38456166,1048050,1217991380.71,33360.38456166,1048050
Bitrus,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,445747.88,19.1728,16,445747.88,19.1728,16
Bitrus,UNKNOWN,,779712.47,19.2,16,779712.47,19.2,16
Bitsane,UNKNOWN,,12447.81,0.29201788,14,12447.81,0.29201788,14
BitsBlockchain,UNKNOWN,,111.81,0.0038494,19,111.81,0.0038494,19
BitSeven,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,14079741.06,216.9857727,50
BitShares,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1428301.24,45.31581778,459,1499528.32,48.30358342,731
BitShares,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,9955.71,0.3366,17,9955.71,0.3366,17
BitShares,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,3388.21,0.08731846,51,3388.21,0.08731846,51
BitShares,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,7810.03,0.16617857,102,7810.03,0.16617857,102
BitShares,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,11200.4,0.2907,136,11200.4,0.2907,136
BitShares,UNKNOWN,,1184129.35,48.24151659,3519,1184129.35,48.24151659,3519
Bitsika,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,1528.38,0.05229835,13,1528.38,0.05229835,13
Bitsika,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,1279.32,0.05837,78,1279.32,0.05837,78
Bitsika,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,472936.69,18.70941488,5525,472936.69,18.70941488,5525
Bitsika,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,694.79,0.03386058,52,694.79,0.03386058,52
Bitsika,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,325.96,0.01585363,13,325.96,0.01585363,13
Bitsika,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,19455.43,0.93747277,247,19455.43,0.93747277,247
Bitsika,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,14102.97,0.53150487,182,4365216.19,171.27259422,40755
Bitsika,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,393.77,0.0195,13,393.77,0.0195,13
Bitsika,UNKNOWN,,1293032.23,50.80446696,21788,1293032.23,50.80446696,21788
BitSler,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,7419.49,0.19385948,84,7419.49,0.19385948,84
BitSler,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,3204511.63,101.4534867,11612,3204511.63,101.4534867,11612
BitSler,faucet,f88c4c8e-a9b6-11ea-b6eb-0adaa880d7fe,104.31,0.00216,4,104.31,0.00216,4
BitSler,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,415098.77,17.40678852,686,34112636.3,1120.47996048,13116
BitSler,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,1052.24,0.03449514,6,1052.24,0.03449514,6
BitSler,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,28782.98,1.02903466,410,28782.98,1.02903466,410
BitSler,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,2440.3,0.06640942,52,2440.3,0.06640942,52
BitSler,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,369.84,0.00914094,20,369.84,0.00914094,20
BitSler,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,141638.29,5.32082914,1118,141638.29,5.32082914,1118
BitSler,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,49545.2,0.81930734,22,49545.2,0.81930734,22
BitSler,UNKNOWN,,9068926.11,302.61843914,49692,9068926.11,302.61843914,49692
Bitso.com,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,4891549.57,163.78662296,7475,4891549.57,163.78662296,7475
Bitso.com,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,303594.01,12.49765835,1380,303594.01,12.49765835,1380
Bitso.com,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,178.43,0.00483,23,178.43,0.00483,23
Bitso.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,8076179595.11,267755.1292317,809853,23517351760.08,683096.42984547,2026691
Bitso.com,faucet,f88c4c8e-a9b6-11ea-b6eb-0adaa880d7fe,1752.19,0.04038639,92,1752.19,0.04038639,92
Bitso.com,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,25327596.02,931.50171902,110883,25327596.02,931.50171902,110883
Bitso.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,67313.56,1.79490275,207,67313.56,1.79490275,207
Bitso.com,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,9815089.07,283.71807918,15502,9815089.07,283.71807918,15502
Bitso.com,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,70593439.44,1961.64181419,296516,70593439.44,1961.64181419,296516
Bitso.com,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,1855.62,0.04857324,23,1855.62,0.04857324,23
Bitso.com,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,10876909.06,304.79841132,16974,10876909.06,304.79841132,16974
Bitso.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,131080437.99,4077.61576623,91264,131080437.99,4077.61576623,91264
Bitso.com,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,525458.87,11.57677561,1265,525458.87,11.57677561,1265
Bitso.com,UNKNOWN,,19895956520.06,621890.21122869,8720473,19895956520.06,621890.21122869,8720473
Bitstamp.net,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,52576008.22,1765.37171685,294,52576008.22,1765.37171685,294
Bitstamp.net,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,4879.92,0.09389646,63,4879.92,0.09389646,63
Bitstamp.net,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,3021.94,0.07749,42,3021.94,0.07749,42
Bitstamp.net,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,60011355354.95,1789082.65778361,365295,128668800146.47,4065127.49164368,517209
Bitstamp.net,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,70305441.19,2352.67307877,6804,70305441.19,2352.67307877,6804
Bitstamp.net,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,9250726.11,240.61952817,1743,9250726.11,240.61952817,1743
Bitstamp.net,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,13053288.48,379.13650194,3759,13053288.48,379.13650194,3759
Bitstamp.net,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,29120844.9,744.35757396,40593,29120844.9,744.35757396,40593
Bitstamp.net,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,151603.35,5.0192877,63,151603.35,5.0192877,63
Bitstamp.net,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,10286451.1,242.66226978,6321,10286451.1,242.66226978,6321
Bitstamp.net,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,43685704150.01,1212303.66488301,43197,43685704150.01,1212303.66488301,43197
Bitstamp.net,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2300210472.67,61815.17101263,9891,2300210472.67,61815.17101263,9891
Bitstamp.net,UNKNOWN,,166030737145.91,5141983.74130581,1463679,166030737145.91,5141983.74130581,1463679
BitStorage,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,25127.6,1.10707961,68,29027.54,1.27805626,85
BitStorage,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,3831.99,0.1088,68,3831.99,0.1088,68
BitStorage,UNKNOWN,,895461.18,40.45230546,867,895461.18,40.45230546,867
BittheBank,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,381.27,0.018,6,381.27,0.018,6
BitTok,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,0,0,0,2545820.29,58.81653484,504
BitTok,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,4625.02,0.1372,42,4625.02,0.1372,42
BitTok,UNKNOWN,,1532991.07,31.14684636,112,1532991.07,31.14684636,112
Bittrex.com,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,1424982.17,35.18268152,2090,1424982.17,35.18268152,2090
Bittrex.com,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,180107.97,4.44700415,209,180107.97,4.44700415,209
Bittrex.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,12858827982.54,347284.61670318,540626,172080883306.12,4429233.73333009,1499936
Bittrex.com,faucet,f88c4c8e-a9b6-11ea-b6eb-0adaa880d7fe,467.02,0.0095,19,467.02,0.0095,19
Bittrex.com,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,10149570.4,429.88290476,8151,10149570.4,429.88290476,8151
Bittrex.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,2265025.06,58.85722929,2527,2265025.06,58.85722929,2527
Bittrex.com,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,3954355.54,112.5441345,3629,3954355.54,112.5441345,3629
Bittrex.com,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,130439830.08,2792.67554042,123177,130439830.08,2792.67554042,123177
Bittrex.com,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,189668.92,9.12,19,189668.92,9.12,19
Bittrex.com,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,17034137.54,326.97625901,11666,17034137.54,326.97625901,11666
Bittrex.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,4449172090.56,113516.09533859,52250,4449172090.56,113516.09533859,52250
Bittrex.com,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,966686.62,23.14227607,722,966686.62,23.14227607,722
Bittrex.com,UNKNOWN,,22215884099.09,605340.06193848,1955423,22215884099.09,605340.06193848,1955423
BitTurk,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1803.26,0.03983118,33,4190.5,0.09777738,39
BitTurk,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,472.15,0.01176366,9,472.15,0.01176366,9
BitTurk,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,1047.73,0.02168727,18,1047.73,0.02168727,18
BitTurk,UNKNOWN,,97273.59,2.39976954,417,97273.59,2.39976954,417
Bittylicious,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,16162726.56,490.9857128,1024,16162726.56,490.9857128,1024
Bittylicious,UNKNOWN,,24557986.31,690.29275152,2080,24557986.31,690.29275152,2080
BitUBU,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,3444.82,0.085,17,194687.69,5.06982789,425
BitUBU,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,4807.57,0.12444,85,4807.57,0.12444,85
BitUBU,UNKNOWN,,75160.06,1.92982402,391,75160.06,1.92982402,391
Bitvavo,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,240097.27,5.887389,34,240097.27,5.887389,34
Bitvavo,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,5419.37,0.11662,17,5419.37,0.11662,17
Bitvavo,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,7222975917.3,194780.20719798,211565,192390314379.14,5099944.82651071,1497938
Bitvavo,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,2957907.08,92.39177,8177,2957907.08,92.39177,8177
Bitvavo,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,69153.61,3.49287406,85,69153.61,3.49287406,85
Bitvavo,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1423385.21,37.40552942,1921,1423385.21,37.40552942,1921
Bitvavo,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,4084220.43,113.93378087,29716,4084220.43,113.93378087,29716
Bitvavo,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,58725.98,1.33134769,289,58725.98,1.33134769,289
Bitvavo,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,7143723884.6,144781.33595205,5015,7143723884.6,144781.33595205,5015
Bitvavo,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,52779.35,1.33071682,85,52779.35,1.33071682,85
Bitvavo,UNKNOWN,,7250393729.21,237736.00166081,410669,7250393729.21,237736.00166081,410669
Bitvest,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,288.49,0.00994218,6,288.49,0.00994218,6
Bitvest,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,127507.57,5.22606777,870,127507.57,5.22606777,870
Bitvest,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,17966.15,0.58866747,51,164079.21,5.9665995,561
Bitvest,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,140.33,0.00330729,3,140.33,0.00330729,3
Bitvest,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,68.83,0.00181209,3,68.83,0.00181209,3
Bitvest,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,5306.05,0.19138107,162,5306.05,0.19138107,162
Bitvest,UNKNOWN,,1153181.75,40.55387385,5505,1153181.75,40.55387385,5505
Bitvo,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,95144055.89,2329.38426553,5548,126383390.45,3122.96089111,12977
Bitvo,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,5067705.65,132.20377612,190,5067705.65,132.20377612,190
Bitvo,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,67237.08,2.58081579,95,67237.08,2.58081579,95
Bitvo,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,8861729.58,257.13723207,7030,8861729.58,257.13723207,7030
Bitvo,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,144752816.56,3041.44628475,1729,144752816.56,3041.44628475,1729
Bitvo,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,21670.13,0.5434,209,21670.13,0.5434,209
Bitvo,UNKNOWN,,828040821.04,31181.07372745,41097,828040821.04,31181.07372745,41097
BitWell,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,95181.44,1.675902,3,20348327.17,335.99738505,1554
BitWell,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,2933.33,0.0636,39,2933.33,0.0636,39
BitWell,UNKNOWN,,4121848.22,106.46549832,99,4121848.22,106.46549832,99
Bity,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,71669046.53,2295.15174,558,71669046.53,2295.15174,558
Bity,UNKNOWN,,166347769.33,4906.78603956,1404,166347769.33,4906.78603956,1404
Bityard,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,4740160.2,124.0183236,6330,4752044.86,124.3172071,6360
Bityard,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,2174.17,0.076784,30,2174.17,0.076784,30
Bityard,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,93.33,0.002,10,93.33,0.002,10
Bityard,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,28022.41,0.7758282,700,28022.41,0.7758282,700
Bityard,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,13541.16,0.2847269,70,13541.16,0.2847269,70
Bityard,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,294276.97,6.9420982,1590,294276.97,6.9420982,1590
Bityard,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,20840.09,0.480932,220,20840.09,0.480932,220
Bityard,UNKNOWN,,25343401.47,726.9388881,55730,25343401.47,726.9388881,55730
Bit-Z.com,UNKNOWN,,341.79,0.00823338,18,341.79,0.00823338,18
Bitzlato,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,176737.53,5.71446336,432,176737.53,5.71446336,432
Bitzlato,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,13700.19,0.33638928,256,13700.19,0.33638928,256
Bitzlato,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,508267963.45,10908.1983784,359184,508267963.45,10908.1983784,359184
Bitzlato,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,796563561.7,26346.10520784,603328,796563561.7,26346.10520784,603328
Bitzlato,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,7168143.19,251.5445952,9760,7168143.19,251.5445952,9760
Bitzlato,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,57438323.23,2276.09326464,45296,16332554957.69,519474.3475096,1427216
Bitzlato,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,3635127.67,95.7806448,12160,3635127.67,95.7806448,12160
Bitzlato,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,488731530.01,13292.1629024,390064,488731530.01,13292.1629024,390064
Bitzlato,mixer,f88c486d-a9b6-11ea-b6eb-0adaa880d7fe,1365421.46,28.51938352,144,1365421.46,28.51938352,144
Bitzlato,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,67795748.3,1747.08251984,17056,67795748.3,1747.08251984,17056
Bitzlato,ransomware,f88c4d1c-a9b6-11ea-b6eb-0adaa880d7fe,2435890.4,53.14339984,1088,2435890.4,53.14339984,1088
Bitzlato,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,56360559.49,1574.81646176,54832,56360559.49,1574.81646176,54832
Bitzlato,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,57695798.75,1530.80358528,111728,57695798.75,1530.80358528,111728
Bitzlato,UNKNOWN,,5001899672.23,165318.2445064,7317888,5001899672.23,165318.2445064,7317888
Bixin,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,1671769375.87,39307.65132511,18207,8932041887.29,259184.5394957,257261
Bixin,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,1538.6,0.04114,34,1538.6,0.04114,34
Bixin,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,1780.73,0.04524584,17,1780.73,0.04524584,17
Bixin,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,515142963.8,14261.11430475,48280,515142963.8,14261.11430475,48280
Bixin,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,370901099.65,9896.70350881,8466,370901099.65,9896.70350881,8466
Bixin,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,104035.55,2.72263738,204,104035.55,2.72263738,204
Bixin,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,1634.01,0.0255,17,1634.01,0.0255,17
Bixin,UNKNOWN,,2697999353.4,76639.44767905,68425,2697999353.4,76639.44767905,68425
BKEX,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,159.81,0.00683791,19,159.81,0.00683791,19
BKEX,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,379061118.82,11158.30764354,16074,396609249.19,11634.57500225,24282
BKEX,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,9467.81,0.20624348,19,9467.81,0.20624348,19
BKEX,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,933004.87,21.01646335,95,933004.87,21.01646335,95
BKEX,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,37254.34,0.87680497,209,37254.34,0.87680497,209
BKEX,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,165268.88,4.45527941,950,165268.88,4.45527941,950
BKEX,pool,f88c491b-a9b6-11ea-b6eb-0adaa880d7fe,7103366.22,180.28422517,1767,7103366.22,180.28422517,1767
BKEX,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,422146.73,11.49705238,893,422146.73,11.49705238,893
BKEX,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,24140.6,0.6403,266,24140.6,0.6403,266
BKEX,UNKNOWN,,118068716.67,2780.02989795,42864,118068716.67,2780.02989795,42864
Bleutrade.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,11921911.7,272.4712785,8892,11921911.7,272.4712785,8892
Bleutrade.com,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,19110.54,0.56615346,108,19110.54,0.56615346,108
Bleutrade.com,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,532910.2,16.985277,1008,532910.2,16.985277,1008
Bleutrade.com,miner,f88c4bfd-a9b6-11ea-b6eb-0adaa880d7fe,318652.63,8.38893258,2466,318652.63,8.38893258,2466
Bleutrade.com,services,f88c49ad-a9b6-11ea-b6eb-0adaa880d7fe,247362.11,7.62269202,684,247362.11,7.62269202,684
Bleutrade.com,wallet,f88c4daa-a9b6-11ea-b6eb-0adaa880d7fe,8080.74,0.234,90,8080.74,0.234,90
Bleutrade.com,UNKNOWN,,57074384.72,1393.56954954,75024,57074384.72,1393.56954954,75024
Blockchain.com,atm,f88c4acb-a9b6-11ea-b6eb-0adaa880d7fe,385931.86,9.46880225,475,385931.86,9.46880225,475
Blockchain.com,criminal,f88c4f4c-a9b6-11ea-b6eb-0adaa880d7fe,232230.25,5.75023025,100,232230.25,5.75023025,100
Blockchain.com,dark market,f88c4a3b-a9b6-11ea-b6eb-0adaa880d7fe,121638.43,3.16772175,25,121638.43,3.16772175,25
Blockchain.com,exchange,f88c240d-a9b6-11ea-b6eb-0adaa880d7fe,5634643475.88,172021.6476345,38875,455285939672.95,13573740.46638775,820350
Blockchain.com,gambling,f88c473a-a9b6-11ea-b6eb-0adaa880d7fe,7811667.38,232.55141575,3275,7811667.38,232.55141575,3275
Blockchain.com,high risk exchange,f88c5069-a9b6-11ea-b6eb-0adaa880d7fe,310155.81,10.4743445,175,310155.81,10.4743445,175
Blockchain.com,hyip,f88c4b56-a9b6-11ea-b6eb-0adaa880d7fe,135525272.04,3478.38912275,59375,135525272.04,3478.38912275,59375
